galactic year,galaxy,existence expectancy index,existence expectancy at birth,Gross income per capita,Income Index,Expected years of education (galactic years),Mean years of education (galactic years),Intergalactic Development Index (IDI),Education Index,"Intergalactic Development Index (IDI), Rank",Gross capital formation (% of GGP),"Population, total (millions)","Population, urban (%)","Mortality rate, under-five (per 1,000 live births)","Mortality rate, infant (per 1,000 live births)",Old age dependency ratio (old age (65 and older) per 100 creatures (ages 15-64)),"Population, ages 15–64 (millions)","Population, ages 65 and older (millions)","Life expectancy at birth, male (galactic years)","Life expectancy at birth, female (galactic years)","Population, under age 5 (millions)",Young age (0-14) dependency ratio (per 100 creatures ages 15-64),"Adolescent birth rate (births per 1,000 female creatures ages 15-19)",Total unemployment rate (female to male ratio),Vulnerable employment (% of total employment),"Unemployment, total (% of labour force)",Employment in agriculture (% of total employment),Labour force participation rate (% ages 15 and older),"Labour force participation rate (% ages 15 and older), female",Employment in services (% of total employment),"Labour force participation rate (% ages 15 and older), male",Employment to population ratio (% ages 15 and older),Jungle area (% of total land area),"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",Youth unemployment rate (female to male ratio),"Unemployment, youth (% ages 15–24)","Mortality rate, female grown up (per 1,000 people)","Mortality rate, male grown up (per 1,000 people)","Infants lacking immunization, red hot disease (% of one-galactic year-olds)","Infants lacking immunization, Combination Vaccine (% of one-galactic year-olds)",Gross galactic product (GGP) per capita,"Gross galactic product (GGP), total","Outer Galaxies direct investment, net inflows (% of GGP)",Exports and imports (% of GGP),Share of seats in senate (% held by female),Natural resource depletion,"Mean years of education, female (galactic years)","Mean years of education, male (galactic years)","Expected years of education, female (galactic years)","Expected years of education, male (galactic years)","Maternal mortality ratio (deaths per 100,000 live births)",Renewable energy consumption (% of total final energy consumption),"Estimated gross galactic income per capita, male","Estimated gross galactic income per capita, female",Rural population with access to electricity (%),Domestic credit provided by financial sector (% of GGP),"Population with at least some secondary education, female (% ages 25 and older)","Population with at least some secondary education, male (% ages 25 and older)",Gross fixed capital formation (% of GGP),"Remittances, inflows (% of GGP)",Population with at least some secondary education (% ages 25 and older),Intergalactic inbound tourists (thousands),"Gross enrolment ratio, primary (% of primary under-age population)","Respiratory disease incidence (per 100,000 people)",Interstellar phone subscriptions (per 100 people),"Interstellar Data Net users, total (% of population)",Current health expenditure (% of GGP),"Intergalactic Development Index (IDI), female","Intergalactic Development Index (IDI), male",Gender Development Index (GDI),"Intergalactic Development Index (IDI), female, Rank","Intergalactic Development Index (IDI), male, Rank",Adjusted net savings ,"Creature Immunodeficiency Disease prevalence, adult (% ages 15-49), total",Private galaxy capital flows (% of GGP),Gender Inequality Index (GII),y,Index
1014049,KKh 060,0.793470109,73.63911329,28404.35065,0.838012395,15.01052799,11.83144296,0.826307464,0.800662614,192.4308741,42.2881748,529.3915706,63.95092615,96.14159446,63.93996564,15.08853413,538.4357355,57.20401388,64.99705527,70.35480587,89.03729677,83.21129765,117.9498344,2.912322362,62.70544015,24.67219077,46.53219894,67.33283894,75.30646143,67.57654315,75.13529195,64.88697111,31.9767456,67.32541213,2.372962341,53.65154174,311.9435637,448.7527713,37.3629616,13.83308062,26153.22009,7591.203029,25.26291579,160.754078,,10.05294789,11.58991786,9.023385231,16.07537953,13.14127004,650.5680846,45.2249908,41537.05045,18834.55508,75.11784684,122.7412699,81.72005712,69.94306255,38.1416116,11.48992182,82.52438039,117420.8358,,639.775305,133.8373284,32.09417285,11.96310044,0.798716232,0.768378722,1.063086631,173.2985551,157.8458852,23.60335195,17.27173685,34.32994958,,0.025431174,3726
1014049,KKs 3,0.889625699,80.15418946,19971.82558,0.705259034,12.08375884,8.088758402,0.700359286,0.441429452,206.74114,21.73563254,860.1671454,67.61814352,133.6046207,92.22816532,15.71481384,527.1672079,77.80123707,74.43455373,73.03592336,96.2835907,90.14436005,85.70705864,2.896523482,101.0730048,9.239172286,60.55034559,70.03456444,39.10290528,55.02974869,89.7125022,64.49214816,19.14338612,24.87938179,2.377413532,15.70935607,192.9330225,245.1316738,36.51183157,35.98714137,16082.77409,10879.64084,5.503475981,110.5151744,27.0557306,15.83236329,7.208219096,9.452753187,10.98888325,12.74167028,361.7066796,93.31315928,38711.35271,10833.56265,82.33779837,100.7025814,60.31068981,75.47321792,20.34011985,11.82494205,81.00540454,,106.5262649,329.0814104,104.4974349,37.49781606,6.244396549,0.564631028,0.767179961,0.848643024,199.101025,158.4257193,25.10503057,0.749799154,16.32058599,0.695607276,0.028143511,3743
1014049,Large Magellanic Cloud (LMC),0.87447618,73.89644319,24825.70117,0.84881889,13.81697112,6.697298227,0.87192959,0.620290254,178.4512666,61.29073976,980.941274,62.7466024,91.45204478,69.51266378,14.36227502,516.345007,76.60935025,83.71393453,81.98224357,131.6865343,56.57039895,82.42028718,3.628537255,105.8388811,8.94321029,72.35290649,74.90727052,67.92797357,56.84112129,81.55867278,73.13519523,100.6887198,36.28761124,2.603554632,20.97584846,289.873373,330.0363731,25.53396717,10.98796052,22357.54221,8742.861367,14.29991267,151.6687752,19.84635537,14.71895237,4.722545964,5.580208348,17.00071236,14.63304739,439.988673,102.0480862,25353.38608,19236.52488,140.4693216,70.07368111,60.31160306,26.52728135,58.59118005,6.669386787,42.69997866,53471.30106,119.5012041,363.1708777,141.9705434,63.18317612,6.336688006,0.773306253,0.735181348,0.976119808,151.7853688,142.4125363,37.51775597,,,0.74826935,0.031360237,3770
1014049,Leo IV Dwarf,1.065647064,92.28828405,57324.45571,1.109025001,22.43252362,16.29971957,1.121610656,1.109765895,64.9097029,27.49765286,1013.898504,103.7358368,56.96756272,24.85240225,38.31349842,531.3382249,47.23706897,87.09097963,91.14533987,71.32672082,58.74684932,52.19269242,2.646827826,28.65304285,14.17698124,35.32902749,73.16745433,73.92783591,101.4690525,77.97333599,65.83990024,38.01545996,59.45868969,1.902711692,20.72269903,138.7184342,219.0977233,11.62001119,14.18273164,60390.86868,13403.31268,21.23767187,163.3427609,49.58016229,11.68671534,15.95295759,16.75259559,23.61879153,21.86079049,324.0146162,74.89687996,82711.05105,49921.98318,152.6545418,259.9243764,105.5531945,131.4008861,25.42331965,7.78031153,117.3126068,137938.1665,121.2570087,231.8243506,149.4564592,111.703976,14.6765903,1.009181238,1.07419944,1.041810496,49.25926485,30.23693281,27.38956365,5.416777523,32.89100324,0.089092333,0.275918786,3753
1014049,Leo P,1.043485644,91.10504196,69235.29694,1.126077701,21.44503761,15.26843638,1.00195892,1.137480969,51.86200082,29.24816421,954.9849215,115.9480405,29.97878806,38.89319035,31.36263348,454.2816425,63.42670585,88.1563638,95.42951386,99.25987578,31.40063737,32.49465563,2.018824125,59.59384353,18.32310217,36.61567673,75.79771598,71.4251017,101.9311615,78.90111427,69.05891318,40.63742414,54.8250954,2.712653083,25.10284131,150.0478267,195.9791377,24.59883522,13.3526187,65911.17987,6249.254219,27.09376967,189.9588464,48.92458739,5.473377639,14.64488733,15.32709345,18.95964909,20.7372462,186.7971972,43.55331709,81783.0489,51237.14872,144.2087964,233.0718893,119.9870651,125.0254692,22.9854989,12.79179749,101.1115901,140300.4842,121.4510176,165.5228129,169.0766218,130.8380368,13.53729523,1.150461054,1.061873932,1.039976657,23.2246029,39.27636041,30.23573136,2.874081129,26.82443063,0.273283696,0.304277346,3773
1014049,M32 (NGC 221),0.91677328,77.25920733,26832.97593,0.959126607,13.30060563,9.228480375,0.841199765,0.671122994,176.3322321,36.93983435,353.6323266,94.32864241,77.47675575,68.41025583,9.035782411,594.1556767,114.9573388,80.68145388,87.135686,88.62929364,79.96490032,104.3028375,2.59740182,56.14882467,13.30295343,39.95285994,52.86969608,29.3033932,76.93742674,80.21131294,52.57422983,21.16379984,20.33683255,2.683866739,26.99016485,202.7774993,351.1384601,41.58423352,31.28215734,40579.41359,10458.92645,17.60719244,138.0415893,34.36715191,17.11495306,7.453496736,12.14394643,14.83795224,15.19703833,307.1685625,26.26236646,57479.27416,12189.01941,142.6091808,100.1659587,82.67570817,100.769371,40.04803317,4.869525247,71.15440137,,,167.5260415,136.4882389,34.64665414,6.661747954,0.760709559,0.796448502,0.880521453,146.8941179,116.6573249,22.97397819,,32.22114709,0.839150718,0.034928162,3692
1014049,MB 1 (KK98 21),1.013338147,80.23159016,36974.27554,0.964415461,17.49804491,16.72947384,1.170248377,0.957270396,96.82074284,35.84210431,1169.045093,84.13112074,39.64337734,45.64977466,25.15207339,603.1169593,57.48476575,84.45464807,84.49663238,74.32710273,39.22668171,75.09193631,2.510992871,20.88601881,19.65103089,35.45338652,67.13798778,64.1574131,73.85446605,74.72026426,67.69384558,56.4363672,61.22117955,1.876275279,39.96980702,130.442441,254.0986665,14.8607631,8.239519956,48137.29665,9884.827544,15.743981,225.5508693,31.23014441,11.72463787,13.79530485,15.28400328,17.85369712,17.19725761,311.9931454,30.66295236,60934.28981,30066.33847,134.1979988,121.7136781,123.8466888,124.7921993,26.34594175,12.04530515,128.2565989,114026.5477,107.5746225,78.24323093,171.6280345,110.5812776,9.603774141,1.096798466,1.056105646,1.086525987,74.68688193,118.715442,10.99105751,5.293584713,34.7446018,0.323812731,0.155258017,3722
1014049,Maffei 2,0.918856965,82.28103219,14869.00059,0.643881674,14.09626233,7.120477061,0.785077055,0.668365193,216.6752797,,1051.791591,50.74098317,84.03285666,67.10898653,17.31808704,776.5146244,72.12334114,80.31444364,80.4860615,63.89115723,101.833835,116.4808761,2.072439767,113.9665463,7.380231141,67.51642058,77.39889183,77.67214407,49.82865523,94.51023548,82.61471391,102.8808468,44.39168678,2.655706829,21.06351392,243.003102,194.5649208,43.02084042,28.11662714,4352.226813,6468.331197,22.624703,158.6915571,15.58443215,26.24745878,,,12.90190936,11.87313438,472.7402872,98.52964271,37785.45171,18254.5456,98.04480466,36.39108928,,,,8.951644796,,90922.34139,131.3940874,305.6464325,127.6837887,23.27818727,10.42294884,,,,,,,,20.05591311,,0.026900903,3703
1014049,NGC 147 (DDO 3),0.86704348,71.1558703,11862.99927,0.810918671,14.75264889,10.80768823,0.743132413,0.594472763,182.8681525,34.07330883,592.2970341,50.02228566,96.59542258,80.35000206,10.28547074,605.3711416,42.44953294,63.85653434,78.95284419,57.05862665,95.73093928,139.9686205,2.512243856,66.98382325,15.62950426,93.825349,79.73507674,79.89842289,56.23450473,78.86304576,80.2037041,31.97685813,47.79848743,2.076926001,36.1873356,277.1566791,359.8089036,17.73640931,9.351392012,17334.96907,5600.621728,13.72688002,81.52763745,29.17909711,10.60008794,9.230422585,10.80795738,16.8082061,12.98608035,721.6332694,103.2294444,35561.25396,10428.62979,30.98614751,89.88198694,52.51346794,74.85131843,32.60109762,9.278169813,70.34109334,128700.9941,123.1964801,602.9926489,108.3056044,32.84503001,7.462794259,0.655197561,0.758242946,1.053381379,159.7576346,154.9273391,12.87608515,9.974410371,-1.800565995,0.717130693,0.024869185,3763
1014049,NGC 1560,0.91668244,80.30699936,16741.99376,0.997924991,14.49851662,10.51188941,0.816193891,0.797591487,,31.58738411,7993.323502,79.2246073,64.1281997,60.78345887,21.89955208,5357.850684,631.3688502,82.22457035,86.62481754,780.9643711,61.3382369,82.29659762,2.282189314,78.87305389,12.29764658,55.37095732,75.65549566,67.22067615,66.30618665,86.69552956,79.2932204,66.11550379,50.98560394,2.425826636,13.11908792,182.1156753,296.3447305,37.5148151,23.40797557,42773.15511,109230.1159,19.99803606,121.4538332,31.21887958,12.59219296,9.05348515,11.08875728,17.35352417,16.82459416,699.5415061,59.64178306,51340.82501,18558.62383,118.4813406,221.4170822,81.96871486,91.46187083,32.42620334,7.312120533,87.96578816,1198238.684,125.5380869,168.9266733,151.961328,74.83756357,11.54722706,0.749978042,0.941976265,1.038100402,,,30.35170981,5.40865482,17.15362371,0.641242729,0.036274312,3693
1014049,NGC 1569 (UGC 3056),0.811698462,73.87900888,11522.70357,0.615102206,14.94968803,9.145181974,0.648997018,0.60564386,199.0530643,38.2933333,796.6879139,40.63267968,99.11375715,65.98249405,9.390035315,340.997866,55.23635497,66.58715483,73.42641718,80.01829424,125.6928207,162.3169172,2.876737687,108.2706624,8.692418458,91.49592547,77.48399874,86.77778296,39.22447823,86.97916404,79.13490009,36.85022243,51.24798347,2.019923135,6.184205926,383.3184593,416.7204566,38.43189822,14.84585849,20115.85602,3032.616396,11.44935193,83.66145999,46.65841346,22.97362835,10.18645093,11.01172688,15.39097265,13.72136907,580.5933093,135.5415493,29166.97763,15675.18102,34.14119273,80.6553151,64.47294023,61.23633646,29.82375964,11.76258519,61.79186962,122234.3797,,368.7543219,99.51240484,48.8970925,8.049807314,0.66724589,0.662116329,0.926551576,176.7919396,163.7085329,4.060321574,12.96669396,34.57322461,0.734623948,0.023963993,3733
1014049,NGC 2366,0.776414874,82.93071901,22607.05205,0.663729064,15.14365714,13.1654194,0.802539423,0.929653572,144.8422872,32.00892738,1020.989774,51.31198381,84.58514782,64.89890321,12.44789863,490.2564615,68.0627377,75.89211523,80.80427234,53.69673978,83.12600045,115.6206222,2.545389367,87.96189565,18.61334798,76.04845581,51.05395878,44.46634184,44.49634058,56.26515631,46.84426053,18.60567633,27.20347685,1.543061801,30.67462906,248.8482622,375.9752143,18.05878146,16.13647441,24568.49093,5122.821427,19.19378438,119.3317421,30.950609,5.022627035,11.23145774,13.89391743,11.95174918,14.17402532,441.9937448,81.59738722,20467.3206,18348.41155,141.3476542,90.61332801,130.0804725,122.5342807,34.29145035,44.41659775,127.100292,124968.5839,115.2322745,244.2265581,138.7381932,50.67099486,9.243386791,0.666472517,0.896384426,0.87777519,124.3654797,147.2772342,19.79434974,4.886526182,4.974095377,0.602736385,0.036289976,3730
1014049,NGC 2403,1.00097686,84.01685484,31385.56263,1.012713294,21.66872174,17.24284645,1.051058783,1.008658633,79.66554768,29.20898073,830.1673773,76.83653619,48.63252357,32.1952278,31.19408472,670.5547114,89.39856053,78.66298381,83.94324693,101.7553471,46.37939118,51.14981812,1.657746249,34.67610485,16.05812191,39.36795211,70.01609308,72.05737763,71.68489227,77.21064555,68.66854985,56.98702383,56.59165826,2.186720014,46.91630753,241.2063659,319.9956523,23.98724968,11.42124472,39209.66128,10093.00863,15.47071195,145.1924791,44.62973539,6.784609431,16.63607746,14.70117972,20.21807889,18.585373,208.770095,38.56956349,55855.1812,32776.50488,142.7254655,130.3691045,111.556185,118.1832816,28.38321207,6.799799783,114.1208598,117757.0963,110.2748465,194.4516785,187.6026246,92.27969439,8.169647862,1.015402971,0.979825317,1.049499874,86.34180985,97.80577922,21.1723979,,21.49503015,0.369735814,0.12429867,3728
1014049,NGC 404,0.976799439,81.98699582,32333.06344,0.818525201,16.68263722,14.37931294,0.842727615,0.980203253,103.0415879,40.28566076,783.9437851,34.01160504,52.86649812,38.69359169,20.02679432,349.7041601,67.9589538,73.93984778,89.10850508,81.81470802,63.86346824,73.9809819,4.222381749,73.3214632,7.969509948,44.90458187,63.15087537,61.89730113,63.29370212,86.34855074,61.41754927,58.82367614,45.0547601,3.250169366,33.93475764,133.7857598,294.7882792,17.55956729,9.651375539,30311.48008,3029.998844,14.79770035,121.5544199,15.82637775,7.864581523,15.04078248,13.36543156,18.59705647,17.18975627,212.4138505,85.31825328,42603.21576,27906.50841,124.78754,106.9145742,112.6583002,107.6949383,33.45520148,17.61496977,113.9977082,147047.8572,115.4522899,397.3563259,166.6855663,51.16541456,5.223101479,0.957126044,0.97669744,0.993437367,111.265663,85.16993563,43.54863775,2.262245696,32.86921069,0.562857751,0.076766138,3740
1014049,NGC 5206,0.748674157,72.23868963,25501.08709,0.765100932,16.30008288,10.48607442,0.73149104,0.662063713,203.5224366,45.32814299,943.324829,63.59045443,120.1239754,84.98993025,11.37164027,66.39946258,27.76322336,70.86010686,73.24490559,121.242697,116.8999709,194.1531341,2.742902398,115.1384334,15.33573138,73.49241017,84.5231605,88.33108357,44.18222495,89.58047573,82.87508425,90.63456111,41.52177973,1.878239778,37.72326569,377.4285019,502.2256498,30.42426451,22.33825916,26944.79722,5974.179006,20.80823033,115.6604795,16.1484645,15.79140156,7.372550656,11.18848022,13.98549072,15.62764341,485.1996268,96.59886765,25034.12605,17026.95825,35.55427927,75.62708653,61.37822061,75.41498171,39.31233116,11.42617626,75.59438227,64586.94126,108.2101267,581.5693501,114.6434734,,4.78345105,0.717140831,0.732574949,1.052718123,153.3052834,156.1621658,20.91079939,18.12942516,6.231697548,0.675382121,0.023207838,3710
1014049,NGC 5237,1.097757371,91.15208882,71416.75355,1.08564489,20.86383311,16.2009458,1.23281382,1.05877244,95.28164151,23.47308346,1117.917754,85.01428237,57.88084143,36.48820247,31.00006503,807.7044404,90.75653649,87.25681887,96.42252574,72.54421079,62.13761408,63.5594543,2.340749725,24.67445138,8.950569657,23.43076571,73.5883283,90.05626609,90.47122878,75.43329134,68.72565731,56.09125735,56.79893244,2.04830853,35.03411905,201.1171073,297.2081978,23.07452113,9.620582575,76418.07903,22336.72703,14.75118295,77.99894599,27.94037446,11.10454619,15.59360498,16.42398402,21.29459223,17.30132268,489.3819918,42.90353401,90324.10059,55657.66593,140.5860164,267.0890267,112.4186,120.6414833,28.09096388,7.356536119,125.8908977,172713.6038,114.4262438,132.6238362,147.1677225,96.14311798,18.91024204,1.044636211,1.044347893,1.044390758,77.12022964,46.63454267,22.56609293,,36.0051196,0.270679156,0.095194292,3735
1014049,Pegasus Dwarf Sph (And VI),1.101900338,94.20490585,46360.97002,1.041416311,20.71050143,14.78986976,1.102170268,1.130831468,113.0400327,39.77312688,849.0084148,108.0834628,67.14048649,38.80325692,24.29105812,475.7174229,69.74288504,83.53482909,94.03688916,119.7301089,31.44383712,38.92360612,2.16467682,52.19878088,8.400506542,25.25965658,70.58799836,68.42131568,94.51622974,79.07339325,74.11060854,92.06577804,56.27575567,1.969966914,21.89716917,133.8789965,192.9217782,14.51235241,14.45818522,48153.28408,7643.502015,9.356901472,169.2981254,29.76137396,10.80106243,13.1406165,16.50651609,19.61276756,20.45228437,214.9579418,22.2588286,65481.80339,35197.74279,122.516203,219.2580085,125.9202991,123.3226569,34.14746572,10.05710294,116.440039,154779.0577,112.5897858,262.3710343,142.3374234,123.253565,9.601088353,1.03296494,1.043905471,0.97344942,86.9305872,54.44700831,33.54283979,,23.77555607,0.393538961,0.182737028,3700
1014049,Pegasus III,0.718412795,59.09669125,42261.91644,1.003037795,11.15862634,7.645101902,0.669714257,0.630624411,211.0166718,35.93045519,715.9064873,105.9463712,123.5222182,89.6967147,12.41828256,724.2023809,49.04035656,64.84123947,63.68847037,85.14894152,80.49084671,211.8367479,2.673217167,76.09346004,15.0968166,58.05978998,75.49090662,78.55454884,55.92601329,70.73203168,62.63294722,82.24217831,44.8351553,2.006822254,35.51529338,396.5123395,412.0070269,67.660914,50.20414784,37224.0719,7167.590693,13.93533962,111.3609219,25.02838855,47.56040419,7.409714009,9.956721813,,,741.707162,20.1701749,47280.9448,29090.80353,45.13272343,44.73907414,,,37.69985848,,,,,359.7475914,104.2958148,34.47421303,3.813452345,,,,,,,11.35309947,,,0.016351769,3772
1014049,Phoenix Dwarf Galaxy (P 6830),1.173674631,90.35143172,54877.59211,1.034289837,18.28118553,13.87349871,0.95825848,0.948791061,94.62702304,31.44598695,644.846616,102.2011914,47.71013853,38.49217952,33.28857427,485.8010462,83.27673454,91.25030786,90.98378662,65.13560256,42.56341258,60.85056743,1.807370816,36.18489879,17.18940295,31.57843498,68.39060102,67.39779491,90.53992257,67.62499978,61.85193482,46.38049789,54.70281142,1.710121097,41.19840288,144.2820346,229.1566305,23.74880919,12.98110862,63837.07165,8255.432778,7.365373546,125.5318484,34.44761573,12.48354626,16.58181264,15.65142817,18.3561427,16.66752562,307.8675377,22.0290807,74805.08315,43623.79377,152.0009036,221.4653122,108.2812918,110.1650671,28.30101586,5.904068194,121.1921647,181217.7601,111.2984363,256.3202084,135.0220603,121.93305,13.86293438,1.036541194,0.972459135,1.10201079,92.70583063,88.11556245,24.73679893,2.051960542,25.71836167,0.340216145,0.225073824,3691
1014049,Phoenix II,0.904959286,86.35459365,30703.89433,0.859732794,18.46924938,12.44692246,0.958912626,0.864502374,117.2954974,56.27520685,2059.211966,75.5629485,69.2366331,28.38083528,20.44735075,1579.77495,148.5123995,81.56290846,86.70834675,160.0143657,36.26722934,49.13428094,2.513995824,91.14340501,14.95985638,63.07463676,79.39174547,86.66486662,68.81464065,88.79687379,77.46055647,48.17841865,59.66134547,1.59503548,18.34487357,167.1146607,165.4136439,13.53596952,9.030974048,27346.00796,26971.68161,17.09494434,102.4083155,34.58910991,9.318406494,12.10865263,11.21186178,17.93649254,17.4739103,419.2593998,34.55547126,35210.89057,27373.80309,143.6081361,214.2619479,106.5836194,119.6769407,53.01790901,8.478279417,120.8809268,178824.9775,106.6574689,232.7228615,131.1446223,70.21370165,7.534699611,0.959149186,0.93971408,1.042316228,128.937987,141.7052071,33.29023236,,33.48083883,0.367737103,0.055527556,3757
1014049,Pisces Dwarf,1.168542445,82.78061746,33182.53173,0.914264027,17.25654623,12.91303287,0.933670321,0.908313094,179.5660484,32.87127656,675.244419,74.9618392,68.7721693,52.16643528,17.30651137,585.0909403,97.50309597,81.03996312,88.99017172,53.89831098,54.47440136,115.2046082,3.566020813,72.22032293,19.25995476,38.77702607,77.47906723,73.43430605,83.49712149,82.17569838,67.43529201,58.26071324,59.25571481,2.39903232,50.43137904,176.0121357,315.8101077,28.44978762,14.97973778,28036.35878,1907.422503,26.84934985,132.1043359,24.07410131,10.5699754,13.14649415,11.53187696,16.63104732,15.23322657,370.9916265,59.76147557,21499.21971,16452.31121,139.2859818,134.2425522,111.9676016,94.62434389,28.57653534,26.60558761,93.68175509,92034.66582,,46.72493468,151.0167053,75.53677583,8.702285354,0.823630946,0.877965751,1.108622553,115.1022886,121.3256272,23.86101829,6.84471701,40.75405875,0.524623454,0.045426083,3704
1014049,Pisces I,0.814779401,77.02821824,30718.29811,0.707373404,14.60890177,7.716208919,0.739411023,0.634369885,199.2566519,26.9871482,666.8083748,51.85838918,89.96230307,48.65820143,11.64524478,481.5965782,38.97709974,73.66343117,76.91768551,54.65479218,74.44137067,113.4284185,2.145968023,82.33375716,9.21084193,59.04046144,95.55708695,91.11556163,63.18286976,93.18741171,90.20484406,73.95720258,62.75137002,1.868250081,13.10383187,236.044542,355.9937371,34.38778511,13.4932754,22434.19027,6762.746444,25.10594259,179.9047966,25.73821628,12.45366216,6.065275162,9.877181497,13.45852962,14.4208284,425.6532631,98.80992791,16466.68374,9812.351855,89.48252884,108.8249993,56.99699978,62.12838818,27.43694025,12.29099566,42.44278125,107010.4959,126.3540646,565.7567481,181.6393293,46.3228753,9.107525582,0.68116869,0.647207533,1.00523644,158.1864628,183.4267024,29.75721129,2.193529825,21.10472661,0.618615171,0.030899074,3732
1014049,Pisces II,0.946757381,84.35551528,26973.39025,0.871365006,12.72318749,11.82856593,0.957619202,0.804310748,150.3802467,31.10698344,735.4242517,103.8552068,78.51723298,52.51413427,18.34621918,480.7192883,74.3551155,75.63664615,88.5701375,25.50891488,71.86609693,145.44854,3.831350892,84.74746392,14.3741405,22.98570932,68.42963411,58.66330339,90.25369705,82.94857354,67.30455616,55.31727355,50.72350003,3.283560014,28.99124114,194.2099198,309.9229968,28.82368081,17.67572993,30388.88997,9914.931464,18.45780093,108.2987456,25.66393805,8.191114105,12.88704635,10.34436604,18.43500967,16.06311134,523.9976746,39.81773168,35604.73077,17087.1895,131.9649831,105.3685306,87.61367227,89.67503476,27.70581228,13.3678752,102.2620856,109025.9094,127.0010949,228.0409804,141.3381647,68.83747048,8.724545464,0.859423796,0.89895964,1.079221954,129.8721564,124.5349674,25.56141066,7.365384752,32.87016206,0.661615737,0.03809852,3698
